date,product_id,product_name,category,units_sold,unit_price,discount_pct,gross_revenue,units_returned,return_rate,net_units_sold,net_revenue,cogs_per_unit,cogs_total,gross_profit,gross_margin_pct,marketing_spend,competitor_price,price_vs_competitor,economic_index,consumer_sentiment,csat_score,is_holiday,is_weekend,is_black_friday_week,is_cyber_monday,is_prime_day,day_of_week,month,quarter,season,season_ord,revenue_lag_1d,revenue_lag_7d,revenue_lag_30d,revenue_roll7_mean,revenue_roll30_mean,revenue_roll7_std,units_lag_1d,units_roll7_mean,target_next_day_revenue,is_high_demand_spike,day_name,year
2022-05-03,P006,Protein Powder,Health & Beauty,242,45.4,10.42,10986.8,12,0.0528,230,10442.0,25.16,5786.8,4655.2,44.58,880.67,45.42,0.9996,104.02,78.11,4.7,0,0,0,0,0,1,5,2,Spring,2,10858.36,10099.53,12415.14,12107.85,12331.93,2112.55,256.0,272.71,11219.04,0,Tuesday,2022
2022-05-04,P006,Protein Powder,Health & Beauty,269,44.52,11.57,11975.88,17,0.0645,252,11219.04,24.83,6257.16,4961.88,44.23,883.7,56.8,0.7838,103.51,73.0,4.2,0,0,0,0,0,2,5,2,Spring,2,10442.0,11013.91,10791.0,12137.16,12346.2,2096.2,242.0,275.29,13178.31,0,Wednesday,2022
2022-05-05,P006,Protein Powder,Health & Beauty,284,48.99,2.25,13913.16,15,0.0536,269,13178.31,23.15,6227.35,6950.96,52.75,881.62,57.02,0.8592,102.87,73.52,3.6,0,0,0,0,0,3,5,2,Spring,2,11219.04,11523.88,12275.64,12373.5,12376.29,2108.76,269.0,281.29,13374.72,0,Thursday,2022
2022-05-06,P006,Protein Powder,Health & Beauty,305,46.44,7.78,14164.2,17,0.0558,288,13374.72,24.42,7032.96,6341.76,47.42,940.71,57.66,0.8054,102.03,76.12,3.5,0,0,0,0,0,4,5,2,Spring,2,13178.31,11829.3,10489.66,12594.28,12472.46,2123.14,284.0,285.86,13774.9,0,Friday,2022
2022-05-07,P006,Protein Powder,Health & Beauty,294,49.55,1.12,14567.7,16,0.0553,278,13774.9,22.68,6305.04,7469.86,54.23,729.28,55.53,0.8923,104.39,72.32,4.2,0,1,0,0,0,5,5,2,Spring,2,13374.72,12427.36,13158.6,12786.78,12493.0,2166.14,305.0,288.43,15457.45,0,Saturday,2022
2022-05-08,P006,Protein Powder,Health & Beauty,329,50.35,0.47,16565.15,22,0.0695,307,15457.45,19.13,5872.91,9584.54,62.01,820.2,55.19,0.9123,102.05,74.19,4.9,0,1,0,0,0,6,5,2,Spring,2,13774.9,16660.15,12975.6,12614.97,12575.73,1829.2,294.0,282.71,12757.68,0,Sunday,2022
2022-05-09,P006,Protein Powder,Health & Beauty,288,45.24,10.03,13029.12,6,0.0222,282,12757.68,21.48,6057.36,6700.32,52.52,906.79,50.48,0.8962,105.58,67.63,4.0,0,0,0,0,0,0,5,2,Spring,2,15457.45,10858.36,13356.0,12886.3,12555.78,1658.07,329.0,287.29,11076.45,0,Monday,2022
2022-05-10,P006,Protein Powder,Health & Beauty,251,47.95,5.16,12035.45,20,0.0813,231,11076.45,24.1,5567.1,5509.35,49.74,785.63,48.6,0.9866,103.43,70.18,3.8,0,0,0,0,0,1,5,2,Spring,2,12757.68,10442.0,14682.0,12976.94,12435.6,1513.2,288.0,288.57,10004.5,0,Tuesday,2022
2022-05-11,P006,Protein Powder,Health & Beauty,233,46.75,6.33,10892.75,19,0.0835,214,10004.5,19.97,4273.58,5730.92,57.28,1017.8,46.15,1.013,103.13,69.09,4.9,0,0,0,0,0,2,5,2,Spring,2,11076.45,11219.04,11971.96,12803.43,12370.02,1792.25,251.0,283.43,12252.6,0,Wednesday,2022
2022-05-12,P006,Protein Powder,Health & Beauty,281,45.38,9.83,12751.78,11,0.0419,270,12252.6,25.98,7014.6,5238.0,42.75,851.79,53.99,0.8405,103.44,73.65,4.0,0,0,0,0,0,3,5,2,Spring,2,10004.5,13178.31,11582.99,12671.19,12392.34,1794.13,233.0,283.0,11373.28,0,Thursday,2022
2022-05-13,P006,Protein Powder,Health & Beauty,254,45.86,9.21,11648.44,6,0.0252,248,11373.28,21.03,5215.44,6157.84,54.14,724.46,51.05,0.8983,100.27,69.44,3.6,0,0,0,0,0,4,5,2,Spring,2,12252.6,13374.72,12681.99,12385.27,12348.71,1822.58,281.0,275.71,17023.8,0,Friday,2022
2022-05-14,P006,Protein Powder,Health & Beauty,361,50.07,1.0,18075.27,21,0.0583,340,17023.8,24.45,8313.0,8710.8,51.17,961.62,58.47,0.8563,105.67,67.59,4.6,0,1,0,0,0,5,5,2,Spring,2,11373.28,13774.9,12001.65,12849.39,12516.12,2516.87,254.0,285.29,11469.15,0,Saturday,2022
2022-05-15,P006,Protein Powder,Health & Beauty,247,49.65,0.5,12263.55,16,0.0655,231,11469.15,19.82,4578.42,6890.73,60.08,754.53,48.64,1.0208,106.33,72.39,4.5,0,1,0,0,0,6,5,2,Spring,2,17023.8,15457.45,12981.08,12279.64,12465.72,2267.11,361.0,273.57,11202.12,0,Sunday,2022
2022-05-16,P006,Protein Powder,Health & Beauty,243,50.46,0.12,12261.78,21,0.0892,222,11202.12,21.09,4681.98,6520.14,58.2,977.62,53.68,0.94,104.0,68.6,4.6,0,0,0,0,0,0,5,2,Spring,2,11469.15,12757.68,13988.12,12057.41,12372.85,2288.58,247.0,267.14,10843.79,0,Monday,2022
2022-05-17,P006,Protein Powder,Health & Beauty,240,47.77,5.89,11464.8,13,0.0557,227,10843.79,23.68,5375.36,5468.43,50.43,886.36,51.4,0.9294,103.93,65.35,4.0,0,0,0,0,0,1,5,2,Spring,2,11202.12,11076.45,15878.0,12024.18,12205.05,2306.81,243.0,265.57,9884.66,0,Tuesday,2022
2022-05-18,P006,Protein Powder,Health & Beauty,220,46.19,8.84,10161.8,6,0.0289,214,9884.66,21.81,4667.34,5217.32,52.78,893.5,50.19,0.9203,101.7,73.98,3.9,0,0,0,0,0,2,5,2,Spring,2,10843.79,10004.5,9265.92,12007.06,12225.67,2324.68,240.0,263.71,13061.64,0,Wednesday,2022
2022-05-19,P006,Protein Powder,Health & Beauty,276,48.92,3.7,13501.92,9,0.0354,267,13061.64,23.81,6357.27,6704.37,51.33,1059.67,54.02,0.9056,103.82,69.84,3.4,0,0,0,0,0,3,5,2,Spring,2,9884.66,12252.6,13634.4,12122.63,12206.58,2358.78,220.0,263.0,9172.8,0,Thursday,2022
2022-05-20,P006,Protein Powder,Health & Beauty,187,50.4,0.54,9424.8,5,0.0295,182,9172.8,21.02,3825.64,5347.16,58.29,929.96,45.18,1.1155,104.02,70.19,4.8,0,0,0,0,0,4,5,2,Spring,2,13061.64,11373.28,12260.43,11808.28,12103.66,2608.68,276.0,253.43,10872.86,0,Friday,2022
2022-05-21,P006,Protein Powder,Health & Beauty,247,48.11,4.16,11883.17,21,0.0872,226,10872.86,23.69,5353.94,5518.92,50.76,923.58,47.45,1.0139,104.25,65.91,4.0,0,1,0,0,0,5,5,2,Spring,2,9172.8,17023.8,10673.69,10929.57,12110.3,1231.52,187.0,237.14,12739.84,0,Saturday,2022
2022-05-22,P006,Protein Powder,Health & Beauty,287,47.36,5.19,13592.32,18,0.0637,269,12739.84,20.67,5560.23,7179.61,56.36,858.67,54.13,0.8749,103.23,69.9,4.4,0,1,0,0,0,6,5,2,Spring,2,10872.86,11469.15,9710.14,11111.1,12211.29,1405.65,247.0,242.86,10962.68,0,Sunday,2022
2022-05-23,P006,Protein Powder,Health & Beauty,234,49.16,2.38,11503.44,11,0.0473,223,10962.68,22.91,5108.93,5853.75,53.4,796.2,55.2,0.8906,102.98,70.19,3.9,0,0,0,0,0,0,5,2,Spring,2,12739.84,11202.12,16061.36,11076.9,12041.33,1405.98,287.0,241.57,9883.05,0,Monday,2022
2022-05-24,P006,Protein Powder,Health & Beauty,218,48.21,4.48,10509.78,13,0.0623,205,9883.05,23.96,4911.8,4971.25,50.3,958.47,45.78,1.0531,104.05,69.1,3.9,0,0,0,0,0,1,5,2,Spring,2,10962.68,10843.79,13797.4,10939.65,11910.85,1477.59,234.0,238.43,10439.28,0,Tuesday,2022
2022-05-25,P006,Protein Powder,Health & Beauty,229,48.33,4.63,11067.57,13,0.0574,216,10439.28,19.31,4170.96,6268.32,60.05,914.36,50.49,0.9572,103.61,68.66,3.9,0,0,0,0,0,2,5,2,Spring,2,9883.05,9884.66,10885.76,11018.88,11895.97,1425.55,218.0,239.71,11829.71,0,Wednesday,2022
2022-05-26,P006,Protein Powder,Health & Beauty,274,46.03,8.1,12612.22,17,0.0621,257,11829.71,23.89,6139.73,5689.98,48.1,883.57,54.21,0.8491,100.62,67.7,4.3,0,0,0,0,0,3,5,2,Spring,2,10439.28,13061.64,10099.53,10842.89,11953.64,1187.5,229.0,239.43,13316.67,0,Thursday,2022
2022-05-27,P006,Protein Powder,Health & Beauty,286,47.73,4.98,13650.78,7,0.0274,279,13316.67,23.37,6520.23,6796.44,51.04,777.64,56.45,0.8455,105.21,65.1,3.8,0,0,0,0,0,4,5,2,Spring,2,11829.71,9172.8,11013.91,11434.87,12030.4,1247.54,274.0,253.57,14005.34,0,Friday,2022
2022-05-28,P006,Protein Powder,Health & Beauty,335,45.62,9.69,15282.7,28,0.0862,307,14005.34,22.79,6996.53,7008.81,50.04,970.6,52.26,0.8729,101.79,68.11,3.7,0,1,0,0,0,5,5,2,Spring,2,13316.67,10872.86,11523.88,11882.37,12113.12,1539.91,286.0,266.14,12457.8,0,Saturday,2022
2022-05-29,P006,Protein Powder,Health & Beauty,293,46.14,8.71,13519.02,23,0.0798,270,12457.8,22.12,5972.4,6485.4,52.06,1079.78,56.33,0.8191,101.49,68.58,3.8,0,1,0,0,0,6,5,2,Spring,2,14005.34,12739.84,11829.3,11842.08,12134.07,1517.25,335.0,267.0,17568.78,0,Sunday,2022
2022-05-30,P006,Protein Powder,Health & Beauty,454,40.02,21.07,18169.08,15,0.0336,439,17568.78,23.12,10149.68,7419.1,42.23,1004.34,46.47,0.8612,101.87,72.22,3.9,1,0,0,0,0,0,5,2,Spring,2,12457.8,10962.68,12427.36,12785.8,12305.45,2569.04,293.0,298.43,11724.9,0,Monday,2022
2022-05-31,P006,Protein Powder,Health & Beauty,278,45.98,8.9,12782.44,23,0.0863,255,11724.9,25.8,6579.0,5145.9,43.89,1077.71,50.88,0.9037,101.16,65.64,4.1,0,0,0,0,0,1,5,2,Spring,2,17568.78,9883.05,16660.15,13048.93,12140.94,2302.71,454.0,307.0,11198.25,0,Tuesday,2022
2022-06-01,P006,Protein Powder,Health & Beauty,253,47.25,6.38,11954.25,16,0.0633,237,11198.25,19.33,4581.21,6617.04,59.09,929.35,51.36,0.92,100.62,66.64,4.3,0,0,0,0,0,2,6,2,Summer,3,11724.9,10439.28,10858.36,13157.35,12152.27,2173.6,278.0,310.43,10091.52,0,Wednesday,2022
2022-06-02,P006,Protein Powder,Health & Beauty,228,46.72,7.47,10652.16,12,0.0534,216,10091.52,25.62,5533.92,4557.6,45.16,878.12,54.27,0.8609,103.13,69.06,4.0,0,0,0,0,0,3,6,2,Summer,3,11198.25,11829.71,10442.0,12909.04,12140.59,2434.21,253.0,303.86,8818.04,0,Thursday,2022
2022-06-03,P006,Protein Powder,Health & Beauty,204,44.99,9.84,9177.96,8,0.0425,196,8818.04,21.13,4141.48,4676.56,53.03,1001.87,46.91,0.9591,104.42,68.17,4.7,0,0,0,0,0,4,6,2,Summer,3,10091.52,13316.67,11219.04,12266.38,12060.55,2864.47,228.0,292.14,12086.65,0,Friday,2022
2022-06-04,P006,Protein Powder,Health & Beauty,271,45.61,10.05,12360.31,6,0.0229,265,12086.65,23.27,6166.55,5920.1,48.98,1016.42,48.6,0.9385,102.46,62.78,4.0,0,1,0,0,0,5,6,2,Summer,3,8818.04,14005.34,13178.31,11992.28,12024.16,2760.24,204.0,283.0,13490.81,0,Saturday,2022
2022-06-05,P006,Protein Powder,Health & Beauty,295,48.01,3.76,14162.95,14,0.0496,281,13490.81,21.0,5901.0,7589.81,56.26,875.12,48.97,0.9804,103.37,67.44,4.5,0,1,0,0,0,6,6,2,Summer,3,12086.65,12457.8,13374.72,12139.85,12028.03,2816.32,271.0,283.29,12095.37,0,Sunday,2022
2022-06-06,P006,Protein Powder,Health & Beauty,275,45.99,9.53,12647.25,12,0.0463,263,12095.37,23.18,6096.34,5999.03,49.6,1076.36,53.92,0.8529,103.33,68.64,4.6,0,0,0,0,0,0,6,2,Summer,3,13490.81,17568.78,13774.9,11357.93,11972.05,1518.72,295.0,257.71,11716.29,0,Monday,2022
2022-06-07,P006,Protein Powder,Health & Beauty,283,44.89,10.56,12703.87,22,0.0798,261,11716.29,21.36,5574.96,6141.33,52.42,731.03,49.28,0.9109,103.39,72.26,4.6,0,0,0,0,0,1,6,2,Summer,3,12095.37,11724.9,15457.45,11356.7,11847.34,1518.37,275.0,258.43,10498.84,0,Tuesday,2022
2022-06-08,P006,Protein Powder,Health & Beauty,227,47.08,6.7,10687.16,4,0.0208,223,10498.84,20.79,4636.17,5862.67,55.84,1068.25,46.33,1.0162,102.7,71.31,4.2,0,0,0,0,0,2,6,2,Summer,3,11716.29,11198.25,12757.68,11256.79,11772.05,1553.15,283.0,254.71,9162.36,0,Wednesday,2022
2022-06-09,P006,Protein Powder,Health & Beauty,201,49.26,2.17,9901.26,15,0.0781,186,9162.36,21.26,3954.36,5208.0,56.84,1045.9,44.42,1.109,103.5,66.59,4.4,0,0,0,0,0,3,6,2,Summer,3,10498.84,10091.52,11076.45,11124.05,11708.25,1701.92,227.0,250.86,9788.66,0,Thursday,2022
2022-06-10,P006,Protein Powder,Health & Beauty,222,48.22,3.43,10704.84,19,0.0861,203,9788.66,25.76,5229.28,4559.38,46.58,901.15,51.23,0.9412,100.6,65.74,3.8,0,0,0,0,0,4,6,2,Summer,3,9162.36,8818.04,10004.5,11262.71,11701.05,1511.63,201.0,253.43,12660.12,0,Friday,2022
2022-06-11,P006,Protein Powder,Health & Beauty,262,50.04,0.04,13110.48,9,0.0371,253,12660.12,19.7,4984.1,7676.02,60.63,1039.96,44.93,1.1137,101.58,68.19,4.2,0,1,0,0,0,5,6,2,Summer,3,9788.66,12086.65,12252.6,11344.64,11714.64,1577.82,222.0,252.14,14471.1,0,Saturday,2022
2022-06-12,P006,Protein Powder,Health & Beauty,324,45.94,9.72,14884.56,9,0.0302,315,14471.1,19.65,6189.75,8281.35,57.23,957.16,56.82,0.8085,99.95,64.52,4.0,0,1,0,0,0,6,6,2,Summer,3,12660.12,13490.81,11373.28,11484.68,11817.9,1824.3,262.0,256.29,9801.05,0,Sunday,2022
2022-06-13,P006,Protein Powder,Health & Beauty,211,47.81,4.29,10087.91,6,0.0316,205,9801.05,23.59,4835.95,4965.1,50.66,784.64,45.41,1.0529,102.09,67.53,4.5,0,0,0,0,0,0,6,2,Summer,3,14471.1,12095.37,17023.8,11156.92,11577.14,1900.8,324.0,247.14,9502.02,0,Monday,2022
2022-06-14,P006,Protein Powder,Health & Beauty,215,47.99,3.92,10317.85,17,0.0804,198,9502.02,25.77,5102.46,4399.56,46.3,748.31,50.76,0.9454,100.77,68.99,4.0,0,0,0,0,0,1,6,2,Summer,3,9801.05,11716.29,11469.15,10840.59,11511.57,1974.99,211.0,237.43,11151.48,0,Tuesday,2022
2022-06-15,P006,Protein Powder,Health & Beauty,240,48.91,3.91,11738.4,12,0.0513,228,11151.48,21.76,4961.28,6190.2,55.51,990.83,44.37,1.1023,103.38,65.98,4.8,0,0,0,0,0,2,6,2,Summer,3,9502.02,10498.84,11202.12,10933.83,11509.88,1971.57,215.0,239.29,13647.56,0,Wednesday,2022
2022-06-16,P006,Protein Powder,Health & Beauty,280,50.36,0.33,14100.8,9,0.0336,271,13647.56,19.99,5417.29,8230.27,60.31,996.02,56.31,0.8943,99.15,69.59,3.5,0,0,0,0,0,3,6,2,Summer,3,11151.48,9162.36,10843.79,11574.57,11603.34,2027.93,240.0,250.57,11591.58,0,Thursday,2022
2022-06-17,P006,Protein Powder,Health & Beauty,251,50.18,1.04,12595.18,20,0.0817,231,11591.58,23.13,5343.03,6248.55,53.91,952.73,53.75,0.9336,100.67,64.6,4.0,0,0,0,0,0,4,6,2,Summer,3,13647.56,9788.66,9884.66,11832.13,11660.23,1871.78,280.0,254.71,10810.8,0,Friday,2022
2022-06-18,P006,Protein Powder,Health & Beauty,242,46.8,7.9,11325.6,11,0.048,231,10810.8,22.29,5148.99,5661.81,52.37,944.72,47.84,0.9783,102.73,68.15,4.5,0,1,0,0,0,5,6,2,Summer,3,11591.58,12660.12,13061.64,11567.94,11585.21,1865.94,251.0,251.86,11877.6,0,Saturday,2022
2022-06-19,P006,Protein Powder,Health & Beauty,256,49.49,1.74,12669.44,16,0.064,240,11877.6,19.01,4562.4,7315.2,61.59,778.03,51.92,0.9532,100.83,60.93,4.3,0,1,0,0,0,6,6,2,Summer,3,10810.8,14471.1,9172.8,11197.44,11675.37,1390.26,242.0,242.14,11187.54,0,Sunday,2022
2022-06-20,P006,Protein Powder,Health & Beauty,250,47.81,5.58,11952.5,16,0.0648,234,11187.54,19.73,4616.82,6570.72,58.73,1053.47,51.82,0.9226,101.68,67.08,3.9,0,0,0,0,0,0,6,2,Summer,3,11877.6,9801.05,10872.86,11395.51,11685.86,1249.84,256.0,247.71,10401.3,0,Monday,2022
2022-06-21,P006,Protein Powder,Health & Beauty,241,44.45,11.27,10712.45,7,0.0301,234,10401.3,19.88,4651.92,5749.38,55.28,889.33,51.42,0.8644,103.23,69.03,3.5,0,0,0,0,0,1,6,2,Summer,3,11187.54,9502.02,12739.84,11523.98,11607.9,1053.58,250.0,251.43,9497.28,0,Tuesday,2022
2022-06-22,P006,Protein Powder,Health & Beauty,219,45.66,9.9,9999.54,11,0.0516,208,9497.28,23.14,4813.12,4684.16,49.32,879.37,45.82,0.9965,98.2,64.23,4.2,0,0,0,0,0,2,6,2,Summer,3,10401.3,11151.48,10962.68,11287.67,11559.06,1306.27,241.0,248.43,11331.13,0,Wednesday,2022
2022-06-23,P006,Protein Powder,Health & Beauty,266,44.09,11.83,11727.94,9,0.035,257,11331.13,20.93,5379.01,5952.12,52.53,761.03,59.32,0.7433,103.07,63.72,4.6,0,0,0,0,0,3,6,2,Summer,3,9497.28,13647.56,9883.05,10956.75,11607.33,806.67,219.0,246.43,9406.44,0,Thursday,2022
2022-06-24,P006,Protein Powder,Health & Beauty,220,46.11,9.17,10144.2,16,0.0746,204,9406.44,21.98,4483.92,4922.52,52.33,971.82,51.05,0.9032,99.98,60.6,3.6,0,0,0,0,0,4,6,2,Summer,3,11331.13,11591.58,10439.28,10644.58,11572.9,932.97,266.0,242.0,11488.05,0,Friday,2022
2022-06-25,P006,Protein Powder,Health & Beauty,256,46.89,6.87,12003.84,11,0.0439,245,11488.05,22.64,5546.8,5941.25,51.72,807.24,47.23,0.9928,99.43,63.68,4.0,0,1,0,0,0,5,6,2,Summer,3,9406.44,10810.8,11829.71,10741.33,11561.51,986.65,220.0,244.0,12928.2,0,Saturday,2022
2022-06-26,P006,Protein Powder,Health & Beauty,302,44.58,11.33,13463.16,12,0.0408,290,12928.2,25.79,7479.1,5449.1,42.15,731.17,49.86,0.8941,99.77,68.35,4.0,0,1,0,0,0,6,6,2,Summer,3,11488.05,11877.6,13316.67,10891.42,11548.56,1236.56,256.0,250.57,9339.8,0,Sunday,2022
2022-06-27,P006,Protein Powder,Health & Beauty,213,45.56,9.99,9704.28,8,0.0407,205,9339.8,22.7,4653.5,4686.3,50.18,935.4,47.78,0.9535,99.2,68.98,4.1,0,0,0,0,0,0,6,2,Summer,3,12928.2,11187.54,14005.34,10627.46,11393.04,1354.41,302.0,245.29,11815.05,0,Monday,2022
2022-06-28,P006,Protein Powder,Health & Beauty,264,47.45,5.62,12526.8,15,0.0569,249,11815.05,25.63,6381.87,5433.18,45.99,889.89,55.65,0.8527,101.1,55.68,4.3,0,0,0,0,0,1,6,2,Summer,3,9339.8,10401.3,12457.8,10829.42,11371.62,1418.94,213.0,248.57,10332.9,0,Tuesday,2022
2022-06-29,P006,Protein Powder,Health & Beauty,220,48.06,4.24,10573.2,5,0.0238,215,10332.9,23.96,5151.4,5181.5,50.15,969.51,47.04,1.0217,99.95,67.46,4.9,0,0,0,0,0,2,6,2,Summer,3,11815.05,9497.28,17568.78,10948.8,11130.42,1319.88,264.0,248.71,10003.7,0,Wednesday,2022
2022-06-30,P006,Protein Powder,Health & Beauty,237,46.1,9.48,10925.7,20,0.0885,217,10003.7,20.89,4533.13,5470.57,54.69,869.81,52.0,0.8865,99.65,66.72,4.0,0,0,0,0,0,3,6,2,Summer,3,10332.9,11331.13,11724.9,10759.16,11073.05,1350.79,220.0,244.57,10582.11,0,Thursday,2022
2022-07-01,P006,Protein Powder,Health & Beauty,249,45.81,9.09,11406.69,18,0.0723,231,10582.11,21.4,4943.4,5638.71,53.29,806.61,58.21,0.787,103.75,60.85,3.6,0,0,0,0,0,4,7,3,Summer,3,10003.7,9406.44,11198.25,10927.12,11052.51,1221.46,237.0,248.71,12789.44,0,Friday,2022
2022-07-02,P006,Protein Powder,Health & Beauty,283,47.02,6.07,13306.66,11,0.0421,272,12789.44,21.43,5828.96,6960.48,54.42,1026.02,55.55,0.8464,99.03,66.39,4.1,0,1,0,0,0,5,7,3,Summer,3,10582.11,11488.05,10091.52,11113.03,11142.44,1406.14,249.0,252.57,13018.32,0,Saturday,2022
2022-07-03,P006,Protein Powder,Health & Beauty,307,45.36,10.96,13925.52,20,0.0655,287,13018.32,24.66,7077.42,5940.9,45.63,942.39,52.22,0.8686,99.44,64.54,4.6,0,1,0,0,0,6,7,3,Summer,3,12789.44,12928.2,8818.04,11125.9,11282.45,1425.81,283.0,253.29,16236.87,0,Sunday,2022
2022-07-04,P006,Protein Powder,Health & Beauty,420,40.29,20.03,16921.8,17,0.0422,403,16236.87,25.18,10147.54,6089.33,37.5,1071.05,54.45,0.7399,99.26,66.15,3.4,1,0,0,0,0,0,7,3,Summer,3,13018.32,9339.8,12086.65,12111.2,11420.79,2173.08,307.0,282.86,8313.72,0,Monday,2022
2022-07-05,P006,Protein Powder,Health & Beauty,182,47.78,6.14,8695.96,8,0.0467,174,8313.72,24.56,4273.44,4040.28,48.6,835.68,44.96,1.0627,99.25,63.15,4.3,0,0,0,0,0,1,7,3,Summer,3,16236.87,11815.05,13490.81,11611.01,11248.22,2611.37,420.0,271.14,11285.12,0,Tuesday,2022
2022-07-06,P006,Protein Powder,Health & Beauty,248,49.28,1.5,12221.44,19,0.0768,229,11285.12,23.65,5415.85,5869.27,52.01,914.39,54.97,0.8965,100.09,66.42,3.9,0,0,0,0,0,2,7,3,Summer,3,8313.72,10332.9,12095.37,11747.04,11221.21,2557.95,182.0,275.14,9575.76,0,Wednesday,2022
2022-07-07,P006,Protein Powder,Health & Beauty,210,46.94,6.07,9857.4,6,0.0299,204,9575.76,23.82,4859.28,4716.48,49.25,820.96,46.8,1.003,99.09,61.67,4.2,0,0,0,0,0,3,7,3,Summer,3,11285.12,10003.7,11716.29,11685.91,11149.86,2611.12,248.0,271.29,10203.75,0,Thursday,2022
2022-07-08,P006,Protein Powder,Health & Beauty,242,45.35,9.72,10974.7,17,0.0708,225,10203.75,23.55,5298.75,4905.0,48.07,1011.37,48.52,0.9347,98.43,65.44,2.9,0,0,0,0,0,4,7,3,Summer,3,9575.76,10582.11,10498.84,11631.85,11140.03,2641.52,210.0,270.29,10847.41,0,Friday,2022
2022-07-09,P006,Protein Powder,Health & Beauty,252,45.01,10.24,11342.52,11,0.0442,241,10847.41,23.48,5658.68,5188.73,47.83,958.05,46.34,0.9713,103.13,57.65,4.5,0,1,0,0,0,5,7,3,Summer,3,10203.75,12789.44,9162.36,11354.42,11196.2,2601.35,242.0,265.86,9814.83,0,Saturday,2022
2022-07-10,P006,Protein Powder,Health & Beauty,211,48.83,2.65,10303.13,10,0.0478,201,9814.83,19.51,3921.51,5893.32,60.05,871.75,45.3,1.0779,97.21,63.4,4.1,0,1,0,0,0,6,7,3,Summer,3,10847.41,13018.32,9788.66,10896.78,11197.07,2540.93,252.0,252.14,14053.5,0,Sunday,2022
2022-07-11,P006,Protein Powder,Health & Beauty,368,40.5,19.78,14904.0,21,0.0572,347,14053.5,19.85,6887.95,7165.55,50.99,724.87,52.35,0.7736,97.85,64.11,4.0,0,0,0,0,1,0,7,3,Summer,3,9814.83,16236.87,12660.12,10584.87,11243.51,1803.02,211.0,244.71,12791.7,0,Monday,2022
2022-07-12,P006,Protein Powder,Health & Beauty,331,41.94,17.34,13882.14,26,0.0808,305,12791.7,20.02,6106.1,6685.6,52.27,893.61,57.26,0.7324,100.47,61.73,3.4,0,0,0,0,1,1,7,3,Summer,3,14053.5,8313.72,14471.1,11224.58,11187.53,1650.89,368.0,266.0,10821.09,0,Tuesday,2022
2022-07-13,P006,Protein Powder,Health & Beauty,247,47.67,5.73,11774.49,20,0.082,227,10821.09,19.48,4421.96,6399.13,59.14,743.8,57.51,0.8289,100.75,60.07,4.3,0,0,0,0,0,2,7,3,Summer,3,12791.7,11285.12,9801.05,11158.29,11221.54,1657.36,331.0,265.86,8986.95,0,Wednesday,2022
2022-07-14,P006,Protein Powder,Health & Beauty,201,47.55,5.91,9557.55,12,0.062,189,8986.95,25.7,4857.3,4129.65,45.95,968.05,46.19,1.0294,97.63,65.13,3.8,0,0,0,0,0,3,7,3,Summer,3,10821.09,9575.76,9502.02,11074.18,11204.37,1762.66,247.0,264.57,8895.36,0,Thursday,2022
2022-07-15,P006,Protein Powder,Health & Beauty,200,46.33,8.38,9266.0,8,0.0438,192,8895.36,24.41,4686.72,4208.64,47.31,797.24,46.72,0.9917,96.91,65.4,4.3,0,0,0,0,0,4,7,3,Summer,3,8986.95,10203.75,11151.48,10887.26,11129.16,1931.62,201.0,258.57,13230.52,0,Friday,2022
2022-07-16,P006,Protein Powder,Health & Beauty,299,45.31,9.97,13547.69,7,0.0248,292,13230.52,19.76,5769.92,7460.6,56.39,794.42,58.93,0.7689,99.91,65.58,3.5,0,1,0,0,0,5,7,3,Summer,3,8895.36,10847.41,13647.56,11227.71,11115.26,2123.87,200.0,265.29,11356.4,0,Saturday,2022
2022-07-17,P006,Protein Powder,Health & Beauty,240,48.95,2.65,11748.0,8,0.037,232,11356.4,25.17,5839.44,5516.96,48.58,1078.99,50.82,0.9632,99.64,64.56,3.9,0,1,0,0,0,6,7,3,Summer,3,13230.52,9814.83,11591.58,11447.93,11107.42,2030.83,299.0,269.43,9096.36,0,Sunday,2022
2022-07-18,P006,Protein Powder,Health & Beauty,203,46.41,7.99,9421.23,7,0.0347,196,9096.36,22.31,4372.76,4723.6,51.93,1015.3,48.01,0.9667,99.27,59.08,4.5,0,0,0,0,0,0,7,3,Summer,3,11356.4,14053.5,10810.8,10739.77,11050.27,1824.65,240.0,245.86,9934.08,0,Monday,2022
2022-07-19,P006,Protein Powder,Health & Beauty,207,49.92,1.61,10333.44,8,0.0425,199,9934.08,24.61,4897.39,5036.69,50.7,927.84,52.19,0.9565,99.17,65.42,3.6,0,0,0,0,0,1,7,3,Summer,3,9096.36,12791.7,11877.6,10331.54,10985.49,1594.17,203.0,228.14,9959.76,0,Tuesday,2022
2022-07-20,P006,Protein Powder,Health & Beauty,232,46.11,8.63,10697.52,16,0.0707,216,9959.76,23.63,5104.08,4855.68,48.75,1016.51,50.64,0.9105,99.1,61.87,3.8,0,0,0,0,0,2,7,3,Summer,3,9934.08,10821.09,11187.54,10208.49,10944.56,1583.29,207.0,226.0,9929.9,0,Wednesday,2022
